key,date,time_rd,lottery,draw,generated_at,best_signal,best_a11,ok_alert,top12,top6,pales10,graded,topq,pales,fingerprint,source_rows_hist_used
2026-04-05|La Primera|Quiniela La Primera Noche|2026-04-05 19:00,2026-04-05,2026-04-05 19:00,La Primera,Quiniela La Primera Noche,2026-04-05T18:43:57.875729-04:00,0.026139400715012907,4,True,"[""76"", ""63"", ""34"", ""54"", ""67"", ""48"", ""19"", ""25"", ""42"", ""14"", ""18"", ""31""]",,,1,"[""76"", ""63"", ""34""]","[""63-76"", ""34-76"", ""54-76""]",3ebc2a14d97cbcbe,918
2026-04-05|Anguilla|Anguila 9PM|2026-04-05 21:00,2026-04-05,2026-04-05 21:00,Anguilla,Anguila 9PM,2026-04-05T20:22:15.690245-04:00,0.012733766743606935,5,True,"[""63"", ""48"", ""14"", ""40"", ""25"", ""55"", ""20"", ""74"", ""19"", ""04"", ""76"", ""34""]",,,1,"[""63"", ""48"", ""14""]","[""48-63"", ""14-63"", ""40-63""]",f42b64648fa7260a,1136
2026-04-06|Anguilla|Anguila 10AM|2026-04-06 10:00,2026-04-06,2026-04-06 10:00,Anguilla,Anguila 10AM,2026-04-06T09:02:10.360339-04:00,0.055059767570514714,4,True,"[""08"", ""39"", ""15"", ""34"", ""48"", ""69"", ""65"", ""44"", ""83"", ""76"", ""51"", ""86""]",,,1,"[""08"", ""39"", ""15""]","[""08-39"", ""08-15"", ""08-34""]",ef733fb5fc259e90,3513
2026-04-06|La Primera|Quiniela La Primera|2026-04-06 12:00,2026-04-06,2026-04-06 12:00,La Primera,Quiniela La Primera,2026-04-06T11:09:16.057818-04:00,0.01600133329423121,2,False,"[""32"", ""49"", ""37"", ""91"", ""80"", ""24"", ""10"", ""96"", ""90"", ""64"", ""97"", ""83""]",,,1,"[""32"", ""49"", ""37""]","[""32-49"", ""32-37"", ""32-91""]",9499ce39dcc7b465,69
2026-04-06|La Suerte|Quiniela La Suerte|2026-04-06 12:30,2026-04-06,2026-04-06 12:30,La Suerte,Quiniela La Suerte,2026-04-06T12:12:47.132985-04:00,0.003853893704913345,4,False,"[""15"", ""49"", ""32"", ""63"", ""99"", ""18"", ""60"", ""07"", ""65"", ""38"", ""42"", ""31""]",,,1,"[""15"", ""49"", ""32""]","[""15-49"", ""15-32"", ""15-63""]",86290bd7c7df7ef8,331
2026-04-06|Anguilla|Anguila 1PM|2026-04-06 13:00,2026-04-06,2026-04-06 13:00,Anguilla,Anguila 1PM,2026-04-06T12:43:36.194815-04:00,0.006379729966228045,6,False,"[""39"", ""43"", ""77"", ""65"", ""94"", ""60"", ""82"", ""83"", ""01"", ""33"", ""54"", ""57""]",,,1,"[""39"", ""43"", ""77""]","[""39-43"", ""39-77"", ""39-65""]",bcb9f71131dd4c23,840
2026-04-06|La Nacional|Loteria Nacional- Gana Más|2026-04-06 14:30,2026-04-06,2026-04-06 14:30,La Nacional,Loteria Nacional- Gana Más,2026-04-06T13:39:08.806238-04:00,0.003236614014082443,7,False,"[""78"", ""32"", ""43"", ""37"", ""40"", ""20"", ""64"", ""89"", ""94"", ""41"", ""13"", ""95""]",,,1,"[""78"", ""32"", ""43""]","[""32-78"", ""43-78"", ""37-78""]",a847b612286b1a83,1332
2026-04-06|La Primera|Quiniela La Primera Noche|2026-04-06 19:00,2026-04-06,2026-04-06 19:00,La Primera,Quiniela La Primera Noche,2026-04-06T18:53:21.207812-04:00,0.022246769251437034,4,True,"[""80"", ""63"", ""53"", ""37"", ""49"", ""32"", ""15"", ""33"", ""78"", ""31"", ""18"", ""14""]",,,1,"[""80"", ""63"", ""53""]","[""63-80"", ""53-80"", ""37-80""]",2506b3b9f8dbe261,727
2026-04-06|Anguilla|Anguila 9PM|2026-04-06 21:00,2026-04-06,2026-04-06 21:00,Anguilla,Anguila 9PM,2026-04-06T19:29:27.455791-04:00,0.015495091167060621,5,False,"[""63"", ""48"", ""80"", ""78"", ""15"", ""38"", ""10"", ""03"", ""76"", ""83"", ""18"", ""55""]",,,1,"[""63"", ""48"", ""80""]","[""48-63"", ""63-80"", ""63-78""]",064dd9e5865fc5f2,913
2026-04-06|La Nacional|Loteria Nacional- Noche|2026-04-06 21:00,2026-04-06,2026-04-06 21:00,La Nacional,Loteria Nacional- Noche,2026-04-06T19:29:33.370944-04:00,0.008287345505719329,3,False,"[""63"", ""37"", ""11"", ""15"", ""10"", ""38"", ""31"", ""32"", ""91"", ""49"", ""61"", ""90""]",,,1,"[""63"", ""37"", ""11""]","[""37-63"", ""11-63"", ""15-63""]",29721106f9022293,913
2026-04-07|Anguilla|Anguila 10AM|2026-04-07 10:00,2026-04-07,2026-04-07 10:00,Anguilla,Anguila 10AM,2026-04-07T09:11:20.670147-04:00,0.055059767570514714,4,True,"[""08"", ""39"", ""15"", ""48"", ""34"", ""69"", ""65"", ""44"", ""83"", ""51"", ""76"", ""86""]",,,1,"[""08"", ""39"", ""15""]","[""08-39"", ""08-15"", ""08-48""]",64671ff0d2a4c971,3513
2026-04-07|La Primera|Quiniela La Primera|2026-04-07 12:00,2026-04-07,2026-04-07 12:00,La Primera,Quiniela La Primera,2026-04-07T11:14:43.874135-04:00,0.012048999919354061,1,False,"[""73"", ""83"", ""94"", ""91"", ""80"", ""24"", ""10"", ""64"", ""90"", ""96"", ""23"", ""97""]",,,1,"[""73"", ""83"", ""94""]","[""73-83"", ""73-94"", ""73-91""]",f2e6a1f5763bec57,72
2026-04-07|La Suerte|Quiniela La Suerte|2026-04-07 12:30,2026-04-07,2026-04-07 12:30,La Suerte,Quiniela La Suerte,2026-04-07T12:15:26.109031-04:00,0.005485160971441075,4,False,"[""57"", ""93"", ""94"", ""63"", ""18"", ""99"", ""60"", ""65"", ""07"", ""38"", ""42"", ""71""]",,,1,"[""57"", ""93"", ""94""]","[""57-93"", ""57-94"", ""57-63""]",11e68656fcdb488d,355
2026-04-07|Anguilla|Anguila 1PM|2026-04-07 13:00,2026-04-07,2026-04-07 13:00,Anguilla,Anguila 1PM,2026-04-07T12:48:09.280109-04:00,0.004698005641772668,2,False,"[""03"", ""94"", ""57"", ""83"", ""77"", ""65"", ""60"", ""82"", ""01"", ""33"", ""41"", ""54""]",,,1,"[""03"", ""94"", ""57""]","[""03-94"", ""03-57"", ""03-83""]",e552c1747f53c804,866
