key,date,time_rd,lottery,draw,result,hits_quiniela_top6,hits_quiniela_top12,pale_hits_top10,best_signal,best_a11,ok_alert,hits_quiniela_topq,pale_hits,source_rows_hist_used
2026-02-28|La Nacional|Loteria Nacional- Noche|2026-02-28 21:00,2026-02-28,2026-02-28 21:00,La Nacional,Loteria Nacional- Noche,80-75-08,,2,,0.011385982212000826,4,True,0,0,798.0
2026-03-01|Anguilla|Anguila 10AM|2026-03-01 10:00,2026-03-01,2026-03-01 10:00,Anguilla,Anguila 10AM,87-86-48,,0,,0.03488574904199733,5,True,0,0,3513.0
2026-03-01|La Primera|Quiniela La Primera|2026-03-01 12:00,2026-03-01,2026-03-01 12:00,La Primera,Quiniela La Primera,04-94-30,,0,,0.007867027604720257,0,False,0,0,79.0
2026-03-01|La Suerte|Quiniela La Suerte|2026-03-01 12:30,2026-03-01,2026-03-01 12:30,La Suerte,Quiniela La Suerte,19-14-34,,0,,0.0046944772732860985,4,False,0,0,330.0
2026-03-01|Anguilla|Anguila 1PM|2026-03-01 13:00,2026-03-01,2026-03-01 13:00,Anguilla,Anguila 1PM,29-39-28,,0,,0.005693320608482565,4,False,0,0,818.0
2026-03-01|La Nacional|Loteria Nacional- Gana Más|2026-03-01 14:30,2026-03-01,2026-03-01 14:30,La Nacional,Loteria Nacional- Gana Más,57-00-53,,0,,0.004450671238914419,5,False,0,0,1369.0
2026-03-01|Anguilla|Anguila 6PM|2026-03-01 18:00,2026-03-01,2026-03-01 18:00,Anguilla,Anguila 6PM,24-11-27,,0,,0.006421665247749812,9,False,0,0,2532.0
2026-03-01|La Nacional|Loteria Nacional- Noche|2026-03-01 18:00,2026-03-01,2026-03-01 18:00,La Nacional,Loteria Nacional- Noche,11-13-08,,2,,0.0016767895079072544,8,False,1,0,2532.0
2026-03-01|La Suerte|Quiniela La Suerte 6PM|2026-03-01 18:00,2026-03-01,2026-03-01 18:00,La Suerte,Quiniela La Suerte 6PM,03-66-39,,1,,0.002144481179836001,9,False,0,0,2532.0
2026-03-01|La Primera|Quiniela La Primera Noche|2026-03-01 19:00,2026-03-01,2026-03-01 19:00,La Primera,Quiniela La Primera Noche,84-85-65,,0,,0.012624754847962329,4,True,0,0,960.0
2026-03-01|Anguilla|Anguila 9PM|2026-03-01 21:00,2026-03-01,2026-03-01 21:00,Anguilla,Anguila 9PM,50-35-81,,0,,0.012380103654439575,3,True,0,0,1230.0
2026-03-02|Anguilla|Anguila 10AM|2026-03-02 10:00,2026-03-02,2026-03-02 10:00,Anguilla,Anguila 10AM,91-61-00,,0,,0.03579157309933207,5,True,0,0,3513.0
2026-03-02|La Primera|Quiniela La Primera|2026-03-02 12:00,2026-03-02,2026-03-02 12:00,La Primera,Quiniela La Primera,06-69-18,,0,,0.017942685241209327,1,False,0,0,68.0
2026-03-02|Anguilla|Anguila 1PM|2026-03-02 13:00,2026-03-02,2026-03-02 13:00,Anguilla,Anguila 1PM,02-64-41,,0,,0.007232770555339601,7,False,0,0,847.0
2026-03-02|La Nacional|Loteria Nacional- Gana Más|2026-03-02 14:30,2026-03-02,2026-03-02 14:30,La Nacional,Loteria Nacional- Gana Más,55-51-91,,0,,0.0010301375856490626,5,False,0,0,1412.0
2026-03-02|Anguilla|Anguila 6PM|2026-03-02 18:00,2026-03-02,2026-03-02 18:00,Anguilla,Anguila 6PM,57-33-92,,0,,0.005292893684168501,7,False,0,0,2422.0
2026-03-02|La Suerte|Quiniela La Suerte 6PM|2026-03-02 18:00,2026-03-02,2026-03-02 18:00,La Suerte,Quiniela La Suerte 6PM,32-22-35,,1,,0.002113585900446543,6,False,0,0,2422.0
2026-03-02|La Primera|Quiniela La Primera Noche|2026-03-02 19:00,2026-03-02,2026-03-02 19:00,La Primera,Quiniela La Primera Noche,25-77-07,,0,,0.016431755059805354,4,False,0,0,766.0
2026-03-02|Anguilla|Anguila 9PM|2026-03-02 21:00,2026-03-02,2026-03-02 21:00,Anguilla,Anguila 9PM,39-48-12,,1,,0.016739221471880214,7,True,0,0,1016.0
2026-03-02|La Nacional|Loteria Nacional- Noche|2026-03-02 21:00,2026-03-02,2026-03-02 21:00,La Nacional,Loteria Nacional- Noche,30-68-44,,0,,0.011645917908581068,4,False,0,0,1016.0
2026-03-03|Anguilla|Anguila 10AM|2026-03-03 10:00,2026-03-03,2026-03-03 10:00,Anguilla,Anguila 10AM,07-50-56,,0,,0.03579157309933207,5,True,0,0,3513.0
2026-03-03|La Primera|Quiniela La Primera|2026-03-03 12:00,2026-03-03,2026-03-03 12:00,La Primera,Quiniela La Primera,27-28-21,,0,,0.012386585611444513,2,False,0,0,76.0
2026-03-03|La Suerte|Quiniela La Suerte|2026-03-03 12:30,2026-03-03,2026-03-03 12:30,La Suerte,Quiniela La Suerte,42-46-17,,1,,0.0068427052634055805,3,False,0,0,361.0
2026-03-03|Anguilla|Anguila 1PM|2026-03-03 13:00,2026-03-03,2026-03-03 13:00,Anguilla,Anguila 1PM,46-46-03,,0,,0.00577821504066465,5,False,0,0,874.0
2026-03-03|La Nacional|Loteria Nacional- Gana Más|2026-03-03 14:30,2026-03-03,2026-03-03 14:30,La Nacional,Loteria Nacional- Gana Más,64-53-25,,1,,0.0,0,False,0,0,1189.0
2026-03-03|Anguilla|Anguila 6PM|2026-03-03 18:00,2026-03-03,2026-03-03 18:00,Anguilla,Anguila 6PM,28-03-46,,2,,0.004705691397668491,5,False,1,0,2219.0
2026-03-03|La Suerte|Quiniela La Suerte 6PM|2026-03-03 18:00,2026-03-03,2026-03-03 18:00,La Suerte,Quiniela La Suerte 6PM,04-14-22,,0,,0.002547454990415867,9,False,0,0,2219.0
2026-03-03|La Primera|Quiniela La Primera Noche|2026-03-03 19:00,2026-03-03,2026-03-03 19:00,La Primera,Quiniela La Primera Noche,16-03-47,,0,,0.02224579676848875,4,False,0,0,645.0
2026-03-03|Anguilla|Anguila 9PM|2026-03-03 21:00,2026-03-03,2026-03-03 21:00,Anguilla,Anguila 9PM,79-76-51,,1,,0.010792399649064898,3,False,0,0,820.0
2026-03-03|La Nacional|Loteria Nacional- Noche|2026-03-03 21:00,2026-03-03,2026-03-03 21:00,La Nacional,Loteria Nacional- Noche,43-04-19,,0,,0.014211591026800276,4,False,0,0,820.0
2026-03-04|Anguilla|Anguila 10AM|2026-03-04 10:00,2026-03-04,2026-03-04 10:00,Anguilla,Anguila 10AM,43-97-82,,0,,0.03488574904199733,4,True,0,0,3513.0
2026-03-04|La Suerte|Quiniela La Suerte|2026-03-04 12:30,2026-03-04,2026-03-04 12:30,La Suerte,Quiniela La Suerte,36-45-35,,0,,0.002342377220552588,3,False,0,0,351.0
2026-03-04|Anguilla|Anguila 1PM|2026-03-04 13:00,2026-03-04,2026-03-04 13:00,Anguilla,Anguila 1PM,59-99-41,,1,,0.004350584128506501,2,False,0,0,856.0
2026-03-04|La Nacional|Loteria Nacional- Gana Más|2026-03-04 14:30,2026-03-04,2026-03-04 14:30,La Nacional,Loteria Nacional- Gana Más,37-32-21,,1,,0.003116258552826127,7,False,0,0,1417.0
2026-03-04|Anguilla|Anguila 6PM|2026-03-04 18:00,2026-03-04,2026-03-04 18:00,Anguilla,Anguila 6PM,94-90-60,,0,,0.0003806622521426954,5,False,0,0,2591.0
2026-03-04|La Suerte|Quiniela La Suerte 6PM|2026-03-04 18:00,2026-03-04,2026-03-04 18:00,La Suerte,Quiniela La Suerte 6PM,63-12-92,,1,,0.0015251590961418468,9,False,0,0,2591.0
2026-03-04|La Primera|Quiniela La Primera Noche|2026-03-04 19:00,2026-03-04,2026-03-04 19:00,La Primera,Quiniela La Primera Noche,75-30-05,,0,,0.030600397397979043,4,True,0,0,815.0
2026-03-04|Anguilla|Anguila 9PM|2026-03-04 21:00,2026-03-04,2026-03-04 21:00,Anguilla,Anguila 9PM,03-76-23,,1,,0.016739221471880214,7,False,0,0,1039.0
2026-03-04|La Nacional|Loteria Nacional- Noche|2026-03-04 21:00,2026-03-04,2026-03-04 21:00,La Nacional,Loteria Nacional- Noche,61-22-64,,0,,0.01374283697457897,4,True,0,0,1039.0
2026-03-05|Anguilla|Anguila 10AM|2026-03-05 10:00,2026-03-05,2026-03-05 10:00,Anguilla,Anguila 10AM,73-04-08,,1,,0.034007000590844376,4,True,0,0,3513.0
2026-03-05|La Primera|Quiniela La Primera|2026-03-05 12:00,2026-03-05,2026-03-05 12:00,La Primera,Quiniela La Primera,83-68-02,,0,,0.014382949258992155,1,False,0,0,71.0
2026-03-05|La Nacional|Loteria Nacional- Gana Más|2026-03-05 14:30,2026-03-05,2026-03-05 14:30,La Nacional,Loteria Nacional- Gana Más,44-93-62,,0,,0.0,0,False,0,0,1257.0
2026-03-05|Anguilla|Anguila 6PM|2026-03-05 18:00,2026-03-05,2026-03-05 18:00,Anguilla,Anguila 6PM,18-53-82,,0,,0.004481927667809954,7,False,0,0,2315.0
2026-03-05|La Suerte|Quiniela La Suerte 6PM|2026-03-05 18:00,2026-03-05,2026-03-05 18:00,La Suerte,Quiniela La Suerte 6PM,11-13-07,,1,,0.0012732877079856904,6,False,0,0,2315.0
2026-03-05|La Primera|Quiniela La Primera Noche|2026-03-05 19:00,2026-03-05,2026-03-05 19:00,La Primera,Quiniela La Primera Noche,81-95-91,,1,,0.029944933748031918,4,True,0,0,790.0
2026-03-05|Anguilla|Anguila 9PM|2026-03-05 21:00,2026-03-05,2026-03-05 21:00,Anguilla,Anguila 9PM,29-98-06,,0,,0.010456490510786117,3,False,0,0,979.0
2026-03-05|La Nacional|Loteria Nacional- Noche|2026-03-05 21:00,2026-03-05,2026-03-05 21:00,La Nacional,Loteria Nacional- Noche,84-61-55,,0,,0.009192699808859003,4,False,0,0,979.0
2026-03-06|Anguilla|Anguila 10AM|2026-03-06 10:00,2026-03-06,2026-03-06 10:00,Anguilla,Anguila 10AM,58-45-38,,0,,0.033153378032973566,5,True,0,0,3513.0
2026-03-06|La Primera|Quiniela La Primera|2026-03-06 12:00,2026-03-06,2026-03-06 12:00,La Primera,Quiniela La Primera,77-53-10,,1,,0.004103063435969387,0,False,0,0,78.0
2026-03-06|Anguilla|Anguila 1PM|2026-03-06 13:00,2026-03-06,2026-03-06 13:00,Anguilla,Anguila 1PM,18-81-09,,0,,0.004235107337878197,6,False,0,0,860.0
2026-03-06|La Nacional|Loteria Nacional- Gana Más|2026-03-06 14:30,2026-03-06,2026-03-06 14:30,La Nacional,Loteria Nacional- Gana Más,55-69-79,,0,,0.0011526411719354852,1,False,0,0,1448.0
2026-03-06|Anguilla|Anguila 6PM|2026-03-06 18:00,2026-03-06,2026-03-06 18:00,Anguilla,Anguila 6PM,62-51-79,,0,,0.0015386359131878055,6,False,0,0,2552.0
2026-03-06|La Suerte|Quiniela La Suerte 6PM|2026-03-06 18:00,2026-03-06,2026-03-06 18:00,La Suerte,Quiniela La Suerte 6PM,84-98-99,,0,,0.002815549893566594,9,False,0,0,2552.0
2026-03-06|La Primera|Quiniela La Primera Noche|2026-03-06 19:00,2026-03-06,2026-03-06 19:00,La Primera,Quiniela La Primera Noche,56-15-18,,1,,0.010246016073361999,4,False,1,0,705.0
2026-03-06|Anguilla|Anguila 9PM|2026-03-06 21:00,2026-03-06,2026-03-06 21:00,Anguilla,Anguila 9PM,36-87-74,,0,,0.01016241384977786,3,True,0,0,896.0
2026-03-06|La Nacional|Loteria Nacional- Noche|2026-03-06 21:00,2026-03-06,2026-03-06 21:00,La Nacional,Loteria Nacional- Noche,41-93-30,,0,,0.011542115551629055,4,True,0,0,896.0
2026-03-07|Anguilla|Anguila 10AM|2026-03-07 10:00,2026-03-07,2026-03-07 10:00,Anguilla,Anguila 10AM,49-20-15,,1,,0.033153378032973566,5,True,0,0,3513.0
2026-03-07|La Nacional|Loteria Nacional- Gana Más|2026-03-07 14:30,2026-03-07,2026-03-07 14:30,La Nacional,Loteria Nacional- Gana Más,41-15-10,,1,,0.004372860304798249,7,False,0,0,1268.0
2026-03-07|Anguilla|Anguila 6PM|2026-03-07 18:00,2026-03-07,2026-03-07 18:00,Anguilla,Anguila 6PM,42-54-88,,1,,0.000673504912520402,5,False,1,0,2256.0
2026-03-07|La Suerte|Quiniela La Suerte 6PM|2026-03-07 18:00,2026-03-07,2026-03-07 18:00,La Suerte,Quiniela La Suerte 6PM,10-73-32,,0,,0.0021829073360458058,9,False,0,0,2256.0
2026-03-07|La Primera|Quiniela La Primera Noche|2026-03-07 19:00,2026-03-07,2026-03-07 19:00,La Primera,Quiniela La Primera Noche,79-35-80,,0,,0.030016677307883613,3,False,0,0,615.0
2026-03-07|Anguilla|Anguila 9PM|2026-03-07 21:00,2026-03-07,2026-03-07 21:00,Anguilla,Anguila 9PM,56-90-22,,0,,0.009391268380324036,4,False,0,0,853.0
2026-03-07|La Nacional|Loteria Nacional- Noche|2026-03-07 21:00,2026-03-07,2026-03-07 21:00,La Nacional,Loteria Nacional- Noche,84-61-19,,0,,0.007903598435224443,3,False,0,0,853.0
2026-03-08|Anguilla|Anguila 10AM|2026-03-08 10:00,2026-03-08,2026-03-08 10:00,Anguilla,Anguila 10AM,24-41-73,,0,,0.033153378032973566,5,True,0,0,3513.0
2026-03-08|La Primera|Quiniela La Primera|2026-03-08 12:00,2026-03-08,2026-03-08 12:00,La Primera,Quiniela La Primera,15-43-15,,0,,0.01319676872373569,3,False,0,0,81.0
2026-03-08|Anguilla|Anguila 1PM|2026-03-08 13:00,2026-03-08,2026-03-08 13:00,Anguilla,Anguila 1PM,44-74-71,,1,,0.006287772527509634,1,False,1,0,764.0
2026-03-08|La Nacional|Loteria Nacional- Gana Más|2026-03-08 14:30,2026-03-08,2026-03-08 14:30,La Nacional,Loteria Nacional- Gana Más,59-36-79,,0,,0.0027502842864791485,5,False,0,0,1180.0
2026-03-08|Anguilla|Anguila 6PM|2026-03-08 18:00,2026-03-08,2026-03-08 18:00,Anguilla,Anguila 6PM,06-20-96,,0,,0.00011623330612192773,3,False,0,0,2044.0
2026-03-08|La Nacional|Loteria Nacional- Noche|2026-03-08 18:00,2026-03-08,2026-03-08 18:00,La Nacional,Loteria Nacional- Noche,55-14-90,,1,,0.002044352835254924,2,False,0,0,2044.0
2026-03-08|La Suerte|Quiniela La Suerte 6PM|2026-03-08 18:00,2026-03-08,2026-03-08 18:00,La Suerte,Quiniela La Suerte 6PM,53-60-96,,1,,0.00038168206483188123,7,False,0,0,2044.0
2026-03-08|La Primera|Quiniela La Primera Noche|2026-03-08 19:00,2026-03-08,2026-03-08 19:00,La Primera,Quiniela La Primera Noche,60-92-88,,1,,0.007822051463275274,4,False,0,0,847.0
2026-03-08|Anguilla|Anguila 9PM|2026-03-08 21:00,2026-03-08,2026-03-08 21:00,Anguilla,Anguila 9PM,65-35-95,,0,,0.012722350275612167,2,True,0,0,1037.0
2026-03-09|Anguilla|Anguila 10AM|2026-03-09 10:00,2026-03-09,2026-03-09 10:00,Anguilla,Anguila 10AM,02-79-76,,1,,0.033153378032973566,5,True,1,0,3513.0
2026-03-09|La Primera|Quiniela La Primera|2026-03-09 12:00,2026-03-09,2026-03-09 12:00,La Primera,Quiniela La Primera,43-83-70,,0,,0.005986471240103827,2,False,0,0,83.0
2026-03-09|Anguilla|Anguila 1PM|2026-03-09 13:00,2026-03-09,2026-03-09 13:00,Anguilla,Anguila 1PM,67-24-60,,0,,0.0037263554109833417,1,False,0,0,827.0
2026-03-09|La Nacional|Loteria Nacional- Gana Más|2026-03-09 14:30,2026-03-09,2026-03-09 14:30,La Nacional,Loteria Nacional- Gana Más,09-66-50,,0,,0.002644204914913385,2,False,0,0,1401.0
2026-03-09|Anguilla|Anguila 6PM|2026-03-09 18:00,2026-03-09,2026-03-09 18:00,Anguilla,Anguila 6PM,77-42-54,,1,,0.0026681359786112184,7,False,0,0,2371.0
2026-03-09|La Suerte|Quiniela La Suerte 6PM|2026-03-09 18:00,2026-03-09,2026-03-09 18:00,La Suerte,Quiniela La Suerte 6PM,57-67-92,,1,,0.00257496666248232,10,False,0,0,2371.0
2026-03-09|Anguilla|Anguila 9PM|2026-03-09 21:00,2026-03-09,2026-03-09 21:00,Anguilla,Anguila 9PM,56-22-62,,0,,0.010118197196242233,3,False,0,0,870.0
2026-03-09|La Nacional|Loteria Nacional- Noche|2026-03-09 21:00,2026-03-09,2026-03-09 21:00,La Nacional,Loteria Nacional- Noche,50-83-92,,1,,0.011542115551629055,4,False,0,0,870.0
2026-03-10|Anguilla|Anguila 10AM|2026-03-10 10:00,2026-03-10,2026-03-10 10:00,Anguilla,Anguila 10AM,67-17-98,,0,,0.02626084085997686,5,True,0,0,3513.0
2026-03-10|La Primera|Quiniela La Primera|2026-03-10 12:00,2026-03-10,2026-03-10 12:00,La Primera,Quiniela La Primera,55-24-99,,1,,0.00023475682922676088,1,False,0,0,72.0
2026-03-10|La Suerte|Quiniela La Suerte|2026-03-10 12:30,2026-03-10,2026-03-10 12:30,La Suerte,Quiniela La Suerte,20-33-23,,0,,0.00610500590885091,4,False,0,0,369.0
2026-03-10|Anguilla|Anguila 1PM|2026-03-10 13:00,2026-03-10,2026-03-10 13:00,Anguilla,Anguila 1PM,79-75-86,,0,,0.003973584988463841,4,False,0,0,870.0
2026-03-10|La Nacional|Loteria Nacional- Gana Más|2026-03-10 14:30,2026-03-10,2026-03-10 14:30,La Nacional,Loteria Nacional- Gana Más,53-80-98,,0,,0.0006174786517343468,5,False,0,0,1408.0
2026-03-10|Anguilla|Anguila 6PM|2026-03-10 18:00,2026-03-10,2026-03-10 18:00,Anguilla,Anguila 6PM,37-11-06,,0,,0.006445466743467091,10,False,0,0,2381.0
2026-03-10|La Suerte|Quiniela La Suerte 6PM|2026-03-10 18:00,2026-03-10,2026-03-10 18:00,La Suerte,Quiniela La Suerte 6PM,46-60-92,,1,,0.001407531383166474,7,False,0,0,2381.0
2026-03-10|La Primera|Quiniela La Primera Noche|2026-03-10 19:00,2026-03-10,2026-03-10 19:00,La Primera,Quiniela La Primera Noche,93-54-17,,1,,0.014251249464239061,4,True,0,0,751.0
2026-03-10|Anguilla|Anguila 9PM|2026-03-10 21:00,2026-03-10,2026-03-10 21:00,Anguilla,Anguila 9PM,46-40-29,,1,,0.010633437987211175,2,True,1,0,954.0
2026-03-10|La Nacional|Loteria Nacional- Noche|2026-03-10 21:00,2026-03-10,2026-03-10 21:00,La Nacional,Loteria Nacional- Noche,79-07-78,,0,,0.010885918376575963,4,False,0,0,954.0
2026-03-11|Anguilla|Anguila 10AM|2026-03-11 10:00,2026-03-11,2026-03-11 10:00,Anguilla,Anguila 10AM,90-34-94,,0,,0.02779511175296246,5,True,0,0,3513.0
2026-03-11|La Primera|Quiniela La Primera|2026-03-11 12:00,2026-03-11,2026-03-11 12:00,La Primera,Quiniela La Primera,50-15-77,,0,,0.023685844028096464,1,False,0,0,59.0
2026-03-11|La Suerte|Quiniela La Suerte|2026-03-11 12:30,2026-03-11,2026-03-11 12:30,La Suerte,Quiniela La Suerte,04-81-42,,1,,0.006973872878780192,3,False,0,0,349.0
2026-03-11|La Nacional|Loteria Nacional- Gana Más|2026-03-11 14:30,2026-03-11,2026-03-11 14:30,La Nacional,Loteria Nacional- Gana Más,59-46-94,,1,,0.000603301851267011,4,False,1,0,1377.0
2026-03-11|Anguilla|Anguila 6PM|2026-03-11 18:00,2026-03-11,2026-03-11 18:00,Anguilla,Anguila 6PM,98-91-26,,0,,0.005282813245671595,9,False,0,0,2397.0
2026-03-11|La Suerte|Quiniela La Suerte 6PM|2026-03-11 18:00,2026-03-11,2026-03-11 18:00,La Suerte,Quiniela La Suerte 6PM,51-74-95,,0,,0.0020190555402455988,9,False,0,0,2397.0
2026-03-11|La Primera|Quiniela La Primera Noche|2026-03-11 19:00,2026-03-11,2026-03-11 19:00,La Primera,Quiniela La Primera Noche,83-73-02,,0,,0.0065025399538334964,3,False,0,0,763.0
2026-03-11|Anguilla|Anguila 9PM|2026-03-11 21:00,2026-03-11,2026-03-11 21:00,Anguilla,Anguila 9PM,59-34-01,,2,,0.015058195158326243,3,False,0,0,1014.0
2026-03-11|La Nacional|Loteria Nacional- Noche|2026-03-11 21:00,2026-03-11,2026-03-11 21:00,La Nacional,Loteria Nacional- Noche,35-96-38,,0,,0.010534124274276026,4,False,0,0,1014.0
2026-03-12|Anguilla|Anguila 10AM|2026-03-12 10:00,2026-03-12,2026-03-12 10:00,Anguilla,Anguila 10AM,98-95-22,,0,,0.02779511175296246,5,True,0,0,3513.0
2026-03-12|La Primera|Quiniela La Primera|2026-03-12 12:00,2026-03-12,2026-03-12 12:00,La Primera,Quiniela La Primera,50-87-71,,0,,0.008701048499471955,1,False,0,0,70.0
2026-03-12|La Suerte|Quiniela La Suerte|2026-03-12 12:30,2026-03-12,2026-03-12 12:30,La Suerte,Quiniela La Suerte,13-92-58,,0,,0.0070861841991325565,4,False,0,0,357.0
2026-03-12|Anguilla|Anguila 1PM|2026-03-12 13:00,2026-03-12,2026-03-12 13:00,Anguilla,Anguila 1PM,07-30-54,,0,,0.0042745109815843585,4,False,0,0,841.0
2026-03-12|La Nacional|Loteria Nacional- Gana Más|2026-03-12 14:30,2026-03-12,2026-03-12 14:30,La Nacional,Loteria Nacional- Gana Más,86-84-15,,0,,0.003761952810308171,6,False,0,0,1401.0
2026-03-12|Anguilla|Anguila 6PM|2026-03-12 18:00,2026-03-12,2026-03-12 18:00,Anguilla,Anguila 6PM,43-56-97,,0,,0.0046460846049833976,7,False,0,0,2532.0
2026-03-12|La Suerte|Quiniela La Suerte 6PM|2026-03-12 18:00,2026-03-12,2026-03-12 18:00,La Suerte,Quiniela La Suerte 6PM,56-09-95,,1,,0.0019159843381172223,9,False,1,0,2532.0
2026-03-12|La Primera|Quiniela La Primera Noche|2026-03-12 19:00,2026-03-12,2026-03-12 19:00,La Primera,Quiniela La Primera Noche,58-11-20,,0,,0.010334432466905392,2,True,0,0,689.0
2026-03-12|Anguilla|Anguila 9PM|2026-03-12 21:00,2026-03-12,2026-03-12 21:00,Anguilla,Anguila 9PM,25-15-75,,0,,0.010858969722162888,3,True,0,0,884.0
2026-03-12|La Nacional|Loteria Nacional- Noche|2026-03-12 21:00,2026-03-12,2026-03-12 21:00,La Nacional,Loteria Nacional- Noche,30-31-27,,1,,0.0103527783938274,4,False,0,0,884.0
2026-03-13|Anguilla|Anguila 10AM|2026-03-13 10:00,2026-03-13,2026-03-13 10:00,Anguilla,Anguila 10AM,74-30-23,,0,,0.02779511175296246,5,True,0,0,3513.0
2026-03-13|La Primera|Quiniela La Primera|2026-03-13 12:00,2026-03-13,2026-03-13 12:00,La Primera,Quiniela La Primera,26-71-78,,1,,0.021186700434833214,4,False,0,0,81.0
2026-03-13|La Suerte|Quiniela La Suerte|2026-03-13 12:30,2026-03-13,2026-03-13 12:30,La Suerte,Quiniela La Suerte,56-33-64,,0,,0.003915569749727414,4,False,0,0,364.0
2026-03-13|Anguilla|Anguila 1PM|2026-03-13 13:00,2026-03-13,2026-03-13 13:00,Anguilla,Anguila 1PM,64-09-92,,0,,0.002480634898524937,1,False,0,0,884.0
2026-03-13|La Nacional|Loteria Nacional- Gana Más|2026-03-13 14:30,2026-03-13,2026-03-13 14:30,La Nacional,Loteria Nacional- Gana Más,98-27-55,,0,,0.003213501572561087,7,False,0,0,1339.0
2026-03-13|Anguilla|Anguila 6PM|2026-03-13 18:00,2026-03-13,2026-03-13 18:00,Anguilla,Anguila 6PM,17-52-87,,0,,0.005904606214575943,10,False,0,0,2409.0
2026-03-13|La Suerte|Quiniela La Suerte 6PM|2026-03-13 18:00,2026-03-13,2026-03-13 18:00,La Suerte,Quiniela La Suerte 6PM,21-78-06,,1,,0.0019798634686925345,9,False,0,0,2409.0
2026-03-13|La Primera|Quiniela La Primera Noche|2026-03-13 19:00,2026-03-13,2026-03-13 19:00,La Primera,Quiniela La Primera Noche,01-07-92,,0,,0.035039859320087886,4,False,0,0,736.0
2026-03-13|Anguilla|Anguila 9PM|2026-03-13 21:00,2026-03-13,2026-03-13 21:00,Anguilla,Anguila 9PM,78-48-53,,2,,0.01116523473536838,4,True,0,0,923.0
2026-03-13|La Nacional|Loteria Nacional- Noche|2026-03-13 21:00,2026-03-13,2026-03-13 21:00,La Nacional,Loteria Nacional- Noche,94-24-04,,0,,0.014211591026800276,4,True,0,0,923.0
2026-03-14|Anguilla|Anguila 10AM|2026-03-14 10:00,2026-03-14,2026-03-14 10:00,Anguilla,Anguila 10AM,56-73-58,,0,,0.029405595551465154,5,True,0,0,3513.0
2026-03-14|La Nacional|Loteria Nacional- Gana Más|2026-03-14 14:30,2026-03-14,2026-03-14 14:30,La Nacional,Loteria Nacional- Gana Más,64-01-18,,1,,2.2308871128948965e-05,4,False,0,0,1207.0
2026-03-14|Anguilla|Anguila 6PM|2026-03-14 18:00,2026-03-14,2026-03-14 18:00,Anguilla,Anguila 6PM,51-27-62,,0,,0.004299802826359667,7,False,0,0,2270.0
2026-03-14|La Suerte|Quiniela La Suerte 6PM|2026-03-14 18:00,2026-03-14,2026-03-14 18:00,La Suerte,Quiniela La Suerte 6PM,73-80-44,,0,,0.0019188786147260667,8,False,0,0,2270.0
2026-03-14|La Primera|Quiniela La Primera Noche|2026-03-14 19:00,2026-03-14,2026-03-14 19:00,La Primera,Quiniela La Primera Noche,90-63-89,,1,,0.014289789313771476,4,True,0,0,695.0
2026-03-14|Anguilla|Anguila 9PM|2026-03-14 21:00,2026-03-14,2026-03-14 21:00,Anguilla,Anguila 9PM,71-51-27,,1,,0.01801733067091979,6,False,1,0,878.0
2026-03-14|La Nacional|Loteria Nacional- Noche|2026-03-14 21:00,2026-03-14,2026-03-14 21:00,La Nacional,Loteria Nacional- Noche,76-79-95,,0,,0.011283164171412218,4,False,0,0,878.0
2026-03-15|Anguilla|Anguila 10AM|2026-03-15 10:00,2026-03-15,2026-03-15 10:00,Anguilla,Anguila 10AM,63-52-10,,0,,0.029405595551465154,5,True,0,0,3513.0
2026-03-15|La Primera|Quiniela La Primera|2026-03-15 12:00,2026-03-15,2026-03-15 12:00,La Primera,Quiniela La Primera,23-03-64,,1,,0.03451897326902397,4,False,0,0,79.0
